"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.0033477,0.036281,0,0.00027854,-0.0010432,0,-0.0010432,0.00093985,0,0,0,0,6.1592,-8.0247,0,-8.0247,11.246,0,0,0,4.0167,5.5266,10.91,0
-0.0037224,0.036119,0,0.00036729,-0.0012034,0,-0.0012034,0.0010151,0,0,0,0,7.3829,-9.2572,0,-9.2572,12.366,0,0,0,4.5575,5.5044,10.943,0
-0.0041128,0.035949,0,0.00043802,-0.0015815,0,-0.0015815,0.0012633,0,0,0,0,8.9782,-12.166,0,-12.166,15.327,0,0,0,5.6088,5.4815,10.976,0
-0.0045177,0.035771,0,0.00056264,-0.0017208,0,-0.0017208,0.0012915,0,0,0,0,10.441,-13.237,0,-13.237,16.047,0,0,0,6.1126,5.4581,11.008,0
-0.0049354,0.035586,0,0.00078056,-0.0018825,0,-0.0018825,0.0012914,0,0,0,0,12.835,-14.481,0,-14.481,16.765,0,0,0,6.8307,5.4341,11.04,0
-0.0053648,0.035395,0,0.00078056,-0.0018825,0,-0.0018825,0.0012914,0,0,0,0,12.835,-14.481,0,-14.481,16.765,0,0,0,6.8307,5.4095,11.071,0
-0.0058045,0.035199,0,0.0010797,-0.0022558,0,-0.0022558,0.0014,0,0,0,0,16.48,-17.353,0,-17.353,18.944,0,0,0,8.1748,5.3843,11.102,0
-0.006253,0.034999,0,0.0011352,-0.0023914,0,-0.0023914,0.0014145,0,0,0,0,17.138,-18.396,0,-18.396,19.286,0,0,0,8.4055,5.3586,11.133,0
-0.006709,0.034796,0,0.0014387,-0.0026455,0,-0.0026455,0.0014662,0,0,0,0,20.643,-20.35,0,-20.35,20.855,0,0,0,9.5766,5.3322,11.163,0
-0.0071711,0.034592,0,0.0014729,-0.0027155,0,-0.0027155,0.0014221,0,0,0,0,20.874,-20.889,0,-20.889,20.484,0,0,0,9.5442,5.3054,11.193,0
-0.0076379,0.034388,0,0.0018558,-0.0030301,0,-0.0030301,0.0014821,0,0,0,0,25.279,-23.308,0,-23.308,22.405,0,0,0,11.004,5.278,11.222,0
-0.008108,0.034185,0,0.0018558,-0.0030301,0,-0.0030301,0.0014821,0,0,0,0,25.279,-23.308,0,-23.308,22.405,0,0,0,11.004,5.25,11.25,0
-0.0085805,0.033984,0,0.0023297,-0.0034009,0,-0.0034009,0.0014403,0,0,0,0,30.349,-26.16,0,-26.16,23.507,0,0,0,12.428,5.2215,11.278,0
-0.0090542,0.033787,0,0.0023297,-0.0034009,0,-0.0034009,0.0014403,0,0,0,0,30.349,-26.16,0,-26.16,23.507,0,0,0,12.428,5.1925,11.305,0
-0.0095279,0.033594,0,0.0025853,-0.0035767,0,-0.0035767,0.0013998,0,0,0,0,33.025,-27.513,0,-27.513,23.906,0,0,0,13.138,5.163,11.332,0
-0.010001,0.033408,0,0.0028541,-0.0037443,0,-0.0037443,0.0013461,0,0,0,0,35.801,-28.802,0,-28.802,24.201,0,0,0,13.847,5.133,11.359,0
-0.010472,0.033229,0,0.0031276,-0.0038947,0,-0.0038947,0.0012844,0,0,0,0,38.603,-29.959,0,-29.959,24.425,0,0,0,14.545,5.1025,11.384,0
-0.010942,0.033059,0,0.0034546,-0.0040502,0,-0.0040502,0.0011962,0,0,0,0,41.906,-31.155,0,-31.155,24.534,0,0,0,15.332,5.0715,11.409,0
-0.011405,0.032899,0,0.0039766,-0.0043174,0,-0.0043174,0.00097335,0,0,0,0,46.908,-33.211,0,-33.211,23.806,0,0,0,16.319,5.0401,11.434,0
-0.011865,0.03275,0,0.004316,-0.0045297,0,-0.0045297,0.00088341,0,0,0,0,50.341,-34.844,0,-34.844,23.936,0,0,0,17.141,5.0082,11.458,0
-0.012326,0.032614,0,0.004316,-0.0045297,0,-0.0045297,0.00088341,0,0,0,0,50.341,-34.844,0,-34.844,23.936,0,0,0,17.141,4.9759,11.482,0
-0.01278,0.032492,0,0.0046131,-0.0045539,0,-0.0045539,0.00079871,0,0,0,0,53.326,-35.03,0,-35.03,23.985,0,0,0,17.841,4.9431,11.504,0
