"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.00021401,0.023311,0,-0.00071814,5.095e-05,0,5.095e-05,0.0023923,0,0,0,0,-0.0050261,0.39193,0,0.39193,23.921,0,0,0,5.5192,6.3255,9.0749,0
-0.00021166,0.02349,0,-0.00071814,5.095e-05,0,5.095e-05,0.0023923,0,0,0,0,-0.0050261,0.39193,0,0.39193,23.921,0,0,0,5.5192,6.3269,9.1498,0
-0.00020938,0.023667,0,-0.00069124,0.00010897,0,0.00010897,0.0023239,0,0,0,0,0.065073,0.83819,0,0.83819,23.258,0,0,0,5.3823,6.3294,9.2247,0
-0.00020734,0.023841,0,-0.00069124,0.00010897,0,0.00010897,0.0023239,0,0,0,0,0.065073,0.83819,0,0.83819,23.258,0,0,0,5.3823,6.3329,9.2995,0
-0.00020536,0.024011,0,-0.00064468,0.00017182,0,0.00017182,0.002194,0,0,0,0,0.14847,1.3217,0,1.3217,21.984,0,0,0,5.1076,6.3375,9.3743,0
-0.00020264,0.024176,0,-0.00061994,0.00020467,0,0.00020467,0.002123,0,0,0,0,0.18626,1.5743,0,1.5743,21.285,0,0,0,4.955,6.3432,9.449,0
-0.00020059,0.024337,0,-0.00059888,0.00023253,0,0.00023253,0.0020356,0,0,0,0,0.12955,1.7887,0,1.7887,20.394,0,0,0,4.7363,6.3501,9.5236,0
-0.00019846,0.024491,0,-0.00059888,0.00023253,0,0.00023253,0.0020356,0,0,0,0,0.12955,1.7887,0,1.7887,20.394,0,0,0,4.7363,6.3582,9.5981,0
-0.00019621,0.024641,0,-0.00055231,0.00028097,0,0.00028097,0.0018324,0,0,0,0,-0.028427,2.1613,0,2.1613,18.316,0,0,0,4.2201,6.3676,9.6724,0
-0.0001936,0.024781,0,-0.000486,0.00032503,0,0.00032503,0.0017439,0,0,0,0,0.40845,2.5002,0,2.5002,17.562,0,0,0,4.1469,6.3783,9.7466,0
-0.00019101,0.024917,0,-0.000486,0.00032503,0,0.00032503,0.0017439,0,0,0,0,0.40845,2.5002,0,2.5002,17.562,0,0,0,4.1469,6.3904,9.8205,0
-0.00018846,0.025045,0,-0.00043688,0.00035063,0,0.00035063,0.0015415,0,0,0,0,0.28099,2.6971,0,2.6971,15.499,0,0,0,3.6416,6.4039,9.8942,0
-0.00018601,0.025166,0,-0.00037224,0.00037575,0,0.00037575,0.0014332,0,0,0,0,0.63421,2.8904,0,2.8904,14.522,0,0,0,3.4976,6.4189,9.9676,0
-0.00018376,0.025281,0,-0.00037224,0.00037575,0,0.00037575,0.0014332,0,0,0,0,0.63421,2.8904,0,2.8904,14.522,0,0,0,3.4976,6.4354,10.041,0
-0.00018195,0.025389,0,-0.00033855,0.00038846,0,0.00038846,0.0013257,0,0,0,0,0.65004,2.9882,0,2.9882,13.452,0,0,0,3.2543,6.4535,10.113,0
-0.00018099,0.025491,0,-0.00028724,0.00039005,0,0.00039005,0.0011341,0,0,0,0,0.58238,3.0004,0,3.0004,11.516,0,0,0,2.7919,6.4733,10.186,0
-0.00018109,0.025586,0,-0.0002315,0.00037723,0,0.00037723,0.0010012,0,0,0,0,0.75684,2.9018,0,2.9018,10.239,0,0,0,2.5376,6.4947,10.257,0
-0.00018204,0.025673,0,-0.0002315,0.00037723,0,0.00037723,0.0010012,0,0,0,0,0.75684,2.9018,0,2.9018,10.239,0,0,0,2.5376,6.5179,10.329,0
-0.00018339,0.025752,0,-0.00016406,0.00032959,0,0.00032959,0.00076682,0,0,0,0,0.72514,2.5353,0,2.5353,7.8858,0,0,0,1.9871,6.5429,10.399,0
-0.00018488,0.025822,0,-0.00016406,0.00032959,0,0.00032959,0.00076682,0,0,0,0,0.72514,2.5353,0,2.5353,7.8858,0,0,0,1.9871,6.5698,10.469,0
