"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.016926,0.067073,0,0.013312,-0.0015188,0,-0.0015188,-0.0038998,0,0,0,0,133.43,-11.683,0,-11.683,1.03,0,0,0,31.028,3.1491,11.998,0
-0.01755,0.069944,0,0.015376,-0.0016966,0,-0.0016966,-0.0044828,0,0,0,0,154.19,-13.051,0,-13.051,1.4291,0,0,0,35.912,3.0994,11.999,0
-0.018173,0.072924,0,0.014695,-0.0015012,0,-0.0015012,-0.0042824,0,0,0,0,147.37,-11.547,0,-11.547,1.3872,0,0,0,34.328,3.0497,12,0
0.020062,0.031409,0,-0.00061717,-4.0414e-05,0,-4.0414e-05,0.0020351,0,0,0,0,-0.073156,-0.31087,0,-0.31087,20.329,0,0,0,4.6743,6.325,8.3082,0
0.019428,0.031539,0,-0.00060624,-3.8093e-05,0,-3.8093e-05,0.0019825,0,0,0,0,-0.12632,-0.29303,0,-0.29303,19.787,0,0,0,4.5371,6.325,8.374,0
0.018819,0.031664,0,-0.00060624,-3.8093e-05,0,-3.8093e-05,0.0019825,0,0,0,0,-0.12632,-0.29303,0,-0.29303,19.787,0,0,0,4.5371,6.325,8.4382,0
0.018235,0.031784,0,-0.00059355,-3.6455e-05,0,-3.6455e-05,0.0019297,0,0,0,0,-0.1607,-0.28042,0,-0.28042,19.249,0,0,0,4.405,6.325,8.5009,0
0.017675,0.031899,0,-0.00059355,-3.6455e-05,0,-3.6455e-05,0.0019297,0,0,0,0,-0.1607,-0.28042,0,-0.28042,19.249,0,0,0,4.405,6.325,8.562,0
0.017139,0.032011,0,-0.00058136,-3.182e-05,0,-3.182e-05,0.001882,0,0,0,0,-0.18429,-0.24477,0,-0.24477,18.764,0,0,0,4.2877,6.325,8.6216,0
0.016625,0.032118,0,-0.00058136,-3.182e-05,0,-3.182e-05,0.001882,0,0,0,0,-0.18429,-0.24477,0,-0.24477,18.764,0,0,0,4.2877,6.325,8.6797,0
0.016134,0.032221,0,-0.00055535,-3.6522e-05,0,-3.6522e-05,0.0018231,0,0,0,0,-0.092444,-0.28094,0,-0.28094,18.204,0,0,0,4.1795,6.325,8.7365,0
0.015666,0.03232,0,-0.00055535,-3.6522e-05,0,-3.6522e-05,0.0018231,0,0,0,0,-0.092444,-0.28094,0,-0.28094,18.204,0,0,0,4.1795,6.325,8.7918,0
0.015219,0.032416,0,-0.00060465,-3.3127e-05,0,-3.3127e-05,0.0019454,0,0,0,0,-0.23128,-0.25482,0,-0.25482,19.384,0,0,0,4.4199,6.325,8.8458,0
0.014794,0.032507,0,-0.00053706,-2.7027e-05,0,-2.7027e-05,0.0017491,0,0,0,0,-0.13542,-0.2079,0,-0.2079,17.451,0,0,0,3.9958,6.325,8.8985,0
0.014389,0.032595,0,-0.0005293,-2.1977e-05,0,-2.1977e-05,0.0017295,0,0,0,0,-0.11481,-0.16905,0,-0.16905,17.261,0,0,0,3.9567,6.325,8.9499,0
